"","date","state","cases"
"3361",2021-05-31,"California",3789572
"3362",2021-06-01,"California",3790976
"3363",2021-06-02,"California",3791889
"3364",2021-06-03,"California",3792962
"3365",2021-06-04,"California",3794129
"3366",2021-06-05,"California",3794927
"3367",2021-06-06,"California",3795580
"3368",2021-06-07,"California",3796776
"3369",2021-06-08,"California",3797937
"3370",2021-06-09,"California",3798631
"3371",2021-06-10,"California",3799978
"3372",2021-06-11,"California",3801029
"3373",2021-06-12,"California",3801538
"3374",2021-06-13,"California",3801728
"3375",2021-06-14,"California",3803094
"3376",2021-06-15,"California",3804355
"3377",2021-06-16,"California",3805098
"3378",2021-06-17,"California",3806154
"3379",2021-06-18,"California",3806465
"3380",2021-06-19,"California",3807726
"3381",2021-06-20,"California",3808258
"3382",2021-06-21,"California",3809710
"3383",2021-06-22,"California",3810808
"3384",2021-06-23,"California",3811723
"3385",2021-06-24,"California",3812825
"3386",2021-06-25,"California",3814010
"3387",2021-06-26,"California",3814890
"3388",2021-06-27,"California",3815751
"3389",2021-06-28,"California",3817372
"3390",2021-06-29,"California",3818057
"3391",2021-06-30,"California",3816659
"3392",2021-07-01,"California",3818326
"3393",2021-07-02,"California",3819662
"3394",2021-07-03,"California",3820442
"3395",2021-07-04,"California",3820921
"3396",2021-07-05,"California",3821572
"3397",2021-07-06,"California",3824369
"3398",2021-07-07,"California",3826508
"3399",2021-07-08,"California",3829942
"3400",2021-07-09,"California",3832060
"3401",2021-07-10,"California",3834068
"3402",2021-07-11,"California",3835469
"3403",2021-07-12,"California",3840251
"3404",2021-07-13,"California",3845180
"3405",2021-07-14,"California",3847746
"3406",2021-07-15,"California",3849540
"3407",2021-07-16,"California",3855167
"3408",2021-07-17,"California",3858391
"3409",2021-07-18,"California",3860499
"3410",2021-07-19,"California",3865655
"3411",2021-07-20,"California",3875420
"3412",2021-07-21,"California",3883186
"3413",2021-07-22,"California",3893526
"3414",2021-07-23,"California",3894556
"3415",2021-07-24,"California",3903052
"3416",2021-07-25,"California",3905990
"3417",2021-07-26,"California",3917610
"3418",2021-07-27,"California",3927901
"3419",2021-07-28,"California",3935590
"3420",2021-07-29,"California",3944933
"3421",2021-07-30,"California",3956303
"3422",2021-07-31,"California",3961190
"3423",2021-08-01,"California",3966943
"3424",2021-08-02,"California",3983926
"3425",2021-08-03,"California",3997767
"3426",2021-08-04,"California",4003787
"3427",2021-08-05,"California",4018046
"3428",2021-08-06,"California",4031815
"3429",2021-08-07,"California",4039837
"3430",2021-08-08,"California",4047097
"3431",2021-08-09,"California",4063317
"3432",2021-08-10,"California",4076632
"3433",2021-08-11,"California",4088383
"3434",2021-08-12,"California",4097958
"3435",2021-08-13,"California",4116121
"3436",2021-08-14,"California",4124955
"3437",2021-08-15,"California",4132332
"3438",2021-08-16,"California",4148367
"3439",2020-01-22,"Colorado",0
"3440",2020-01-23,"Colorado",0
"3441",2020-01-24,"Colorado",0
"3442",2020-01-25,"Colorado",0
"3443",2020-01-26,"Colorado",0
"3444",2020-01-27,"Colorado",0
"3445",2020-01-28,"Colorado",0
"3446",2020-01-29,"Colorado",0
"3447",2020-01-30,"Colorado",0
"3448",2020-01-31,"Colorado",0
"3449",2020-02-01,"Colorado",0
"3450",2020-02-02,"Colorado",0
"3451",2020-02-03,"Colorado",0
"3452",2020-02-04,"Colorado",0
"3453",2020-02-05,"Colorado",0
"3454",2020-02-06,"Colorado",0
"3455",2020-02-07,"Colorado",0
"3456",2020-02-08,"Colorado",0
"3457",2020-02-09,"Colorado",0
"3458",2020-02-10,"Colorado",0
"3459",2020-02-11,"Colorado",0
"3460",2020-02-12,"Colorado",0
"3461",2020-02-13,"Colorado",0
"3462",2020-02-14,"Colorado",0
"3463",2020-02-15,"Colorado",0
"3464",2020-02-16,"Colorado",0
"3465",2020-02-17,"Colorado",0
"3466",2020-02-18,"Colorado",0
"3467",2020-02-19,"Colorado",0
"3468",2020-02-20,"Colorado",0
"3469",2020-02-21,"Colorado",0
"3470",2020-02-22,"Colorado",0
"3471",2020-02-23,"Colorado",0
"3472",2020-02-24,"Colorado",0
"3473",2020-02-25,"Colorado",0
"3474",2020-02-26,"Colorado",0
"3475",2020-02-27,"Colorado",0
"3476",2020-02-28,"Colorado",0
"3477",2020-02-29,"Colorado",0
"3478",2020-03-01,"Colorado",0
"3479",2020-03-02,"Colorado",0
"3480",2020-03-03,"Colorado",0
"3481",2020-03-04,"Colorado",0
"3482",2020-03-05,"Colorado",2
"3483",2020-03-06,"Colorado",8
"3484",2020-03-07,"Colorado",8
"3485",2020-03-08,"Colorado",8
"3486",2020-03-09,"Colorado",12
"3487",2020-03-10,"Colorado",17
"3488",2020-03-11,"Colorado",34
"3489",2020-03-12,"Colorado",49
"3490",2020-03-13,"Colorado",78
"3491",2020-03-14,"Colorado",103
"3492",2020-03-15,"Colorado",136
"3493",2020-03-16,"Colorado",161
"3494",2020-03-17,"Colorado",183
"3495",2020-03-18,"Colorado",216
"3496",2020-03-19,"Colorado",278
"3497",2020-03-20,"Colorado",364
"3498",2020-03-21,"Colorado",475
"3499",2020-03-22,"Colorado",595
"3500",2020-03-23,"Colorado",723
"3501",2020-03-24,"Colorado",912
"3502",2020-03-25,"Colorado",1087
"3503",2020-03-26,"Colorado",1430
"3504",2020-03-27,"Colorado",1738
"3505",2020-03-28,"Colorado",2061
"3506",2020-03-29,"Colorado",2308
"3507",2020-03-30,"Colorado",2627
"3508",2020-03-31,"Colorado",2966
"3509",2020-04-01,"Colorado",3342
"3510",2020-04-02,"Colorado",3728
"3511",2020-04-03,"Colorado",4173
"3512",2020-04-04,"Colorado",4565
"3513",2020-04-05,"Colorado",4950
"3514",2020-04-06,"Colorado",5183
"3515",2020-04-07,"Colorado",5429
"3516",2020-04-08,"Colorado",5655
"3517",2020-04-09,"Colorado",6202
"3518",2020-04-10,"Colorado",6513
"3519",2020-04-11,"Colorado",6893
"3520",2020-04-12,"Colorado",7307
"3521",2020-04-13,"Colorado",7696
"3522",2020-04-14,"Colorado",7950
"3523",2020-04-15,"Colorado",8280
"3524",2020-04-16,"Colorado",8675
"3525",2020-04-17,"Colorado",9047
"3526",2020-04-18,"Colorado",9440
"3527",2020-04-19,"Colorado",9730
"3528",2020-04-20,"Colorado",10112
"3529",2020-04-21,"Colorado",10473
"3530",2020-04-22,"Colorado",10891
"3531",2020-04-23,"Colorado",11278
"3532",2020-04-24,"Colorado",12256
"3533",2020-04-25,"Colorado",12968
"3534",2020-04-26,"Colorado",13441
"3535",2020-04-27,"Colorado",13879
"3536",2020-04-28,"Colorado",14316
"3537",2020-04-29,"Colorado",14758
"3538",2020-04-30,"Colorado",15284
"3539",2020-05-01,"Colorado",15793
"3540",2020-05-02,"Colorado",16225
"3541",2020-05-03,"Colorado",16635
"3542",2020-05-04,"Colorado",16918
"3543",2020-05-05,"Colorado",17367
"3544",2020-05-06,"Colorado",17832
"3545",2020-05-07,"Colorado",18370
"3546",2020-05-08,"Colorado",18827
"3547",2020-05-09,"Colorado",19375
"3548",2020-05-10,"Colorado",19703
"3549",2020-05-11,"Colorado",19879
"3550",2020-05-12,"Colorado",20157
"3551",2020-05-13,"Colorado",20475
"3552",2020-05-14,"Colorado",20838
"3553",2020-05-15,"Colorado",21232
"3554",2020-05-16,"Colorado",21633
"3555",2020-05-17,"Colorado",21938
"3556",2020-05-18,"Colorado",22202
"3557",2020-05-19,"Colorado",22482
"3558",2020-05-20,"Colorado",22797
"3559",2020-05-21,"Colorado",23191
"3560",2020-05-22,"Colorado",23487
"3561",2020-05-23,"Colorado",23964
"3562",2020-05-24,"Colorado",24174
"3563",2020-05-25,"Colorado",24269
"3564",2020-05-26,"Colorado",24565
"3565",2020-05-27,"Colorado",24767
"3566",2020-05-28,"Colorado",25121
"3567",2020-05-29,"Colorado",25612
"3568",2020-05-30,"Colorado",26098
"3569",2020-05-31,"Colorado",26378
"3570",2020-06-01,"Colorado",26577
"3571",2020-06-02,"Colorado",26788
"3572",2020-06-03,"Colorado",27060
"3573",2020-06-04,"Colorado",27360
"3574",2020-06-05,"Colorado",27615
"3575",2020-06-06,"Colorado",27848
"3576",2020-06-07,"Colorado",28001
"3577",2020-06-08,"Colorado",28183
"3578",2020-06-09,"Colorado",28347
"3579",2020-06-10,"Colorado",28499
"3580",2020-06-11,"Colorado",28647
"3581",2020-06-12,"Colorado",28822
"3582",2020-06-13,"Colorado",29017
"3583",2020-06-14,"Colorado",29130
"3584",2020-06-15,"Colorado",29299
"3585",2020-06-16,"Colorado",29442
"3586",2020-06-17,"Colorado",29671
"3587",2020-06-18,"Colorado",29901
"3588",2020-06-19,"Colorado",30187
"3589",2020-06-20,"Colorado",30348
"3590",2020-06-21,"Colorado",30539
"3591",2020-06-22,"Colorado",30705
"3592",2020-06-23,"Colorado",30893
"3593",2020-06-24,"Colorado",31155
"3594",2020-06-25,"Colorado",31479
"3595",2020-06-26,"Colorado",31796
"3596",2020-06-27,"Colorado",32022
"3597",2020-06-28,"Colorado",32307
"3598",2020-06-29,"Colorado",32511
"3599",2020-06-30,"Colorado",32715
"3600",2020-07-01,"Colorado",33029
"3601",2020-07-02,"Colorado",33352
"3602",2020-07-03,"Colorado",33612
"3603",2020-07-04,"Colorado",33866
"3604",2020-07-05,"Colorado",34065
"3605",2020-07-06,"Colorado",34257
"3606",2020-07-07,"Colorado",34664
"3607",2020-07-08,"Colorado",35116
"3608",2020-07-09,"Colorado",35525
"3609",2020-07-10,"Colorado",36191
"3610",2020-07-11,"Colorado",36591
"3611",2020-07-12,"Colorado",36913
"3612",2020-07-13,"Colorado",37236
"3613",2020-07-14,"Colorado",37686
"3614",2020-07-15,"Colorado",38155
"3615",2020-07-16,"Colorado",38726
"3616",2020-07-17,"Colorado",39344
"3617",2020-07-18,"Colorado",39788
"3618",2020-07-19,"Colorado",40142
"3619",2020-07-20,"Colorado",40566
"3620",2020-07-21,"Colorado",41059
"3621",2020-07-22,"Colorado",41698
"3622",2020-07-23,"Colorado",42313
"3623",2020-07-24,"Colorado",42980
"3624",2020-07-25,"Colorado",43789
"3625",2020-07-26,"Colorado",44336
"3626",2020-07-27,"Colorado",44565
"3627",2020-07-28,"Colorado",45314
"3628",2020-07-29,"Colorado",45796
"3629",2020-07-30,"Colorado",46204
"3630",2020-07-31,"Colorado",46809
"3631",2020-08-01,"Colorado",47267
"3632",2020-08-02,"Colorado",47727
"3633",2020-08-03,"Colorado",47968
"3634",2020-08-04,"Colorado",48394
"3635",2020-08-05,"Colorado",48988
"3636",2020-08-06,"Colorado",49436
"3637",2020-08-07,"Colorado",49893
"3638",2020-08-08,"Colorado",50324
"3639",2020-08-09,"Colorado",50660
"3640",2020-08-10,"Colorado",51038
"3641",2020-08-11,"Colorado",51441
"3642",2020-08-12,"Colorado",51756
"3643",2020-08-13,"Colorado",52219
"3644",2020-08-14,"Colorado",52538
"3645",2020-08-15,"Colorado",52838
"3646",2020-08-16,"Colorado",53176
"3647",2020-08-17,"Colorado",53370
"3648",2020-08-18,"Colorado",53631
"3649",2020-08-19,"Colorado",53901
"3650",2020-08-20,"Colorado",54230
"3651",2020-08-21,"Colorado",54230
"3652",2020-08-22,"Colorado",54883
"3653",2020-08-23,"Colorado",55143
"3654",2020-08-24,"Colorado",55341
"3655",2020-08-25,"Colorado",55800
"3656",2020-08-26,"Colorado",55993
"3657",2020-08-27,"Colorado",56343
"3658",2020-08-28,"Colorado",56773
"3659",2020-08-29,"Colorado",57040
"3660",2020-08-30,"Colorado",57223
"3661",2020-08-31,"Colorado",57424
"3662",2020-09-01,"Colorado",57775
"3663",2020-09-02,"Colorado",58019
"3664",2020-09-03,"Colorado",58287
"3665",2020-09-04,"Colorado",58287
"3666",2020-09-05,"Colorado",58986
"3667",2020-09-06,"Colorado",59271
"3668",2020-09-07,"Colorado",59484
"3669",2020-09-08,"Colorado",59671
"3670",2020-09-09,"Colorado",59911
"3671",2020-09-10,"Colorado",60175
"3672",2020-09-11,"Colorado",60482
"3673",2020-09-12,"Colorado",60896
"3674",2020-09-13,"Colorado",61313
"3675",2020-09-14,"Colorado",61687
"3676",2020-09-15,"Colorado",62099
"3677",2020-09-16,"Colorado",62686
"3678",2020-09-17,"Colorado",63145
"3679",2020-09-18,"Colorado",63750
"3680",2020-09-19,"Colorado",64356
"3681",2020-09-20,"Colorado",64857
"3682",2020-09-21,"Colorado",65399
"3683",2020-09-22,"Colorado",66053
"3684",2020-09-23,"Colorado",66669
"3685",2020-09-24,"Colorado",67217
"3686",2020-09-25,"Colorado",67926
"3687",2020-09-26,"Colorado",68510
"3688",2020-09-27,"Colorado",69079
"3689",2020-09-28,"Colorado",69490
"3690",2020-09-29,"Colorado",70025
"3691",2020-09-30,"Colorado",70536
"3692",2020-10-01,"Colorado",71218
"3693",2020-10-02,"Colorado",71898
"3694",2020-10-03,"Colorado",72555
"3695",2020-10-04,"Colorado",73076
"3696",2020-10-05,"Colorado",73537
"3697",2020-10-06,"Colorado",74191
"3698",2020-10-07,"Colorado",74922
"3699",2020-10-08,"Colorado",75785
"3700",2020-10-09,"Colorado",76619
"3701",2020-10-10,"Colorado",77642
"3702",2020-10-11,"Colorado",78461
"3703",2020-10-12,"Colorado",79037
"3704",2020-10-13,"Colorado",80085
"3705",2020-10-14,"Colorado",80777
"3706",2020-10-15,"Colorado",81918
"3707",2020-10-16,"Colorado",83230
"3708",2020-10-17,"Colorado",84369
"3709",2020-10-18,"Colorado",85302
"3710",2020-10-19,"Colorado",86374
"3711",2020-10-20,"Colorado",87582
"3712",2020-10-21,"Colorado",88849
"3713",2020-10-22,"Colorado",90222
"3714",2020-10-23,"Colorado",91572
"3715",2020-10-24,"Colorado",93400
"3716",2020-10-25,"Colorado",95089
"3717",2020-10-26,"Colorado",97300
"3718",2020-10-27,"Colorado",98733
"3719",2020-10-28,"Colorado",100208
"3720",2020-10-29,"Colorado",102014
"3721",2020-10-30,"Colorado",104426
"3722",2020-10-31,"Colorado",107350
"3723",2020-11-01,"Colorado",109910
"3724",2020-11-02,"Colorado",112147
"3725",2020-11-03,"Colorado",114709
"3726",2020-11-04,"Colorado",117637
"3727",2020-11-05,"Colorado",121006
"3728",2020-11-06,"Colorado",124469
"3729",2020-11-07,"Colorado",127967
"3730",2020-11-08,"Colorado",130984
"3731",2020-11-09,"Colorado",134537
"3732",2020-11-10,"Colorado",138427
"3733",2020-11-11,"Colorado",142402
"3734",2020-11-12,"Colorado",147599
"3735",2020-11-13,"Colorado",154038
"3736",2020-11-14,"Colorado",159234
"3737",2020-11-15,"Colorado",163417
"3738",2020-11-16,"Colorado",167713
"3739",2020-11-17,"Colorado",172044
"3740",2020-11-18,"Colorado",176694
"3741",2020-11-19,"Colorado",182801
"3742",2020-11-20,"Colorado",188566
"3743",2020-11-21,"Colorado",194679
"3744",2020-11-22,"Colorado",198600
"3745",2020-11-23,"Colorado",202289
"3746",2020-11-24,"Colorado",206439
"3747",2020-11-25,"Colorado",210630
"3748",2020-11-26,"Colorado",216683
"3749",2020-11-27,"Colorado",220953
"3750",2020-11-28,"Colorado",225283
"3751",2020-11-29,"Colorado",228772
"3752",2020-11-30,"Colorado",232905
"3753",2020-12-01,"Colorado",237310
"3754",2020-12-02,"Colorado",241172
"3755",2020-12-03,"Colorado",247209
"3756",2020-12-04,"Colorado",252222
"3757",2020-12-05,"Colorado",257347
"3758",2020-12-06,"Colorado",260581
"3759",2020-12-07,"Colorado",264618
"3760",2020-12-08,"Colorado",268589
"3761",2020-12-09,"Colorado",272346
"3762",2020-12-10,"Colorado",276995
"3763",2020-12-11,"Colorado",281673
"3764",2020-12-12,"Colorado",285634
"3765",2020-12-13,"Colorado",288193
"3766",2020-12-14,"Colorado",291104
"3767",2020-12-15,"Colorado",293382
"3768",2020-12-16,"Colorado",296716
"3769",2020-12-17,"Colorado",300414
"3770",2020-12-18,"Colorado",304107
"3771",2020-12-19,"Colorado",306598
"3772",2020-12-20,"Colorado",308890
"3773",2020-12-21,"Colorado",311036
"3774",2020-12-22,"Colorado",313552
"3775",2020-12-23,"Colorado",316500
"3776",2020-12-24,"Colorado",319530
"3777",2020-12-25,"Colorado",322189
"3778",2020-12-26,"Colorado",323619
"3779",2020-12-27,"Colorado",325018
"3780",2020-12-28,"Colorado",326668
"3781",2020-12-29,"Colorado",328408
"3782",2020-12-30,"Colorado",330859
"3783",2020-12-31,"Colorado",334097
"3784",2021-01-01,"Colorado",337161
"3785",2021-01-02,"Colorado",339172
"3786",2021-01-03,"Colorado",341250
"3787",2021-01-04,"Colorado",343435
"3788",2021-01-05,"Colorado",346893
"3789",2021-01-06,"Colorado",349450
"3790",2021-01-07,"Colorado",352923
"3791",2021-01-08,"Colorado",356110
"3792",2021-01-09,"Colorado",358947
"3793",2021-01-10,"Colorado",361148
"3794",2021-01-11,"Colorado",362825
"3795",2021-01-12,"Colorado",364336
"3796",2021-01-13,"Colorado",366774
"3797",2021-01-14,"Colorado",369177
"3798",2021-01-15,"Colorado",371458
"3799",2021-01-16,"Colorado",373483
"3800",2021-01-17,"Colorado",374981
"3801",2021-01-18,"Colorado",376171
"3802",2021-01-19,"Colorado",377856
"3803",2021-01-20,"Colorado",379227
"3804",2021-01-21,"Colorado",381210
"3805",2021-01-22,"Colorado",383008
"3806",2021-01-23,"Colorado",384966
"3807",2021-01-24,"Colorado",386285
"3808",2021-01-25,"Colorado",387500
"3809",2021-01-26,"Colorado",388620
"3810",2021-01-27,"Colorado",390296
"3811",2021-01-28,"Colorado",391737
"3812",2021-01-29,"Colorado",393459
"3813",2021-01-30,"Colorado",395019
"3814",2021-01-31,"Colorado",396185
"3815",2021-02-01,"Colorado",397101
"3816",2021-02-02,"Colorado",398037
"3817",2021-02-03,"Colorado",399267
"3818",2021-02-04,"Colorado",400851
"3819",2021-02-05,"Colorado",402754
"3820",2021-02-06,"Colorado",404256
"3821",2021-02-07,"Colorado",405330
"3822",2021-02-08,"Colorado",406276
"3823",2021-02-09,"Colorado",407210
"3824",2021-02-10,"Colorado",407961
"3825",2021-02-11,"Colorado",409683
"3826",2021-02-12,"Colorado",411774
"3827",2021-02-13,"Colorado",412983
"3828",2021-02-14,"Colorado",413836
"3829",2021-02-15,"Colorado",414369
"3830",2021-02-16,"Colorado",415037
"3831",2021-02-17,"Colorado",416174
"3832",2021-02-18,"Colorado",417415
"3833",2021-02-19,"Colorado",418695
"3834",2021-02-20,"Colorado",419812
"3835",2021-02-21,"Colorado",420614
"3836",2021-02-22,"Colorado",421294
"3837",2021-02-23,"Colorado",422390
"3838",2021-02-24,"Colorado",423558
"3839",2021-02-25,"Colorado",424677
"3840",2021-02-26,"Colorado",426198
"3841",2021-02-27,"Colorado",427462
"3842",2021-02-28,"Colorado",428303
